Region_name,year,gvaperhead_pounds_cp,gvaper16to64_pounds_cp,UK_gvaper16plus_employed_pounds_cp.x,perhourworked_pounds_cp,perfilledjob_pounds_cp,UK_gvaperhead_pounds_cp,UK_gvaper16to64_pounds_cp,UK_gvaper16plus_employed_pounds_cp.y,UK_perhourworked_pounds_cp,UK_perfilledjob_pounds_cp
"Leicestershire, Rutland and Northamptonshire",2017,21603.165175282295,35182.8032772443,45248.13052345343,26.76839959755384,43399.591172721375,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
"Leicestershire, Rutland and Northamptonshire",2018,22297.36192322962,36876.104630611524,46849.66879982036,28.28799886573049,45871.62014354325,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
"Leicestershire, Rutland and Northamptonshire",2019,22691.685065664293,37728.55381363397,46006.87359037697,28.341577891747953,45570.11310349523,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
"Leicestershire, Rutland and Northamptonshire",2020,21395.0045589247,35600.45682157603,43795.52577542418,30.049473071618962,43155.768212929055,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
"Leicestershire, Rutland and Northamptonshire",2021,23675.616693369477,39706.42524391316,51124.94341330919,30.425857582707252,47803.47811732138,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
"Leicestershire, Rutland and Northamptonshire",2022,25781.623388000575,43517.3680986963,54025.63545513795,32.55774273697546,51927.4419031988,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
Lincolnshire,1998,10738.122090627066,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
Lincolnshire,1999,10756.91984782894,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
Lincolnshire,2000,11122.167323009922,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
Lincolnshire,2001,11890.865295534555,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
Lincolnshire,2002,12437.84130083285,NA,NA,NA,28517.36957517723,16085.79314272791,NA,NA,NA,32821.521292139805
Lincolnshire,2003,13042.881677691546,NA,NA,NA,29502.54949777452,16975.748910963528,NA,NA,NA,34503.31916247595
Lincolnshire,2004,12651.413189771198,NA,NA,19.106146933712942,29469.63660927703,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
Lincolnshire,2005,12928.819885313382,NA,NA,18.356057099315027,29442.1227108136,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
Lincolnshire,2006,13629.718680972377,NA,NA,19.24206689046675,30317.486588844644,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
Lincolnshire,2007,14283.469719880244,NA,NA,19.474191713934836,30811.088136067538,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
Lincolnshire,2008,14997.57413168184,NA,NA,20.71516768993288,33288.779369191885,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
Lincolnshire,2009,14641.460659666467,NA,NA,20.952549166918043,33287.793938534705,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
Lincolnshire,2010,14779.328608256474,NA,NA,21.302358828822555,33612.90837926352,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
Lincolnshire,2011,15006.267768003045,NA,NA,20.790915581757304,33209.28101256416,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
Lincolnshire,2012,15563.894210531435,25636.15560640732,34630.602782071095,22.57243687007427,35822.546812647095,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
Lincolnshire,2013,16356.22488466058,27206.691109074243,35676.08173076923,24.235943756835585,38212.7270620647,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
Lincolnshire,2014,16562.502984388408,27678.978568171453,34875.035909221486,24.374176161880637,38259.59799058323,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
Lincolnshire,2015,16692.602840654377,28113.594890510947,35786.875725900114,23.921978969263435,38554.54098981159,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
Lincolnshire,2016,16663.07038482003,28135.324734102738,36969.967291109126,23.86514030913528,38257.38577094802,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Lincolnshire,2017,17659.299550748907,29970.70092404778,37767.67963646691,24.872832081486823,39590.81354983536,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Lincolnshire,2018,18048.782420264077,30937.075599818923,38840.57971014493,26.383363035785724,41130.51747174308,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Lincolnshire,2019,18847.62559063031,32476.23358985967,40634.38119512886,27.56373512447766,43543.04686006318,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
Lincolnshire,2020,18171.579733109833,31436.338921613053,42125.0758955677,29.64796836506223,41182.161915107055,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Lincolnshire,2021,19737.731337076315,34406.43407340281,44122.603137710634,30.604389846766455,45747.558543741376,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
Lincolnshire,2022,20990.968686978096,36813.65897783808,45548.405148293234,32.02799081525601,48476.672890405614,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
Merseyside,1998,9413.513674947073,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
Merseyside,1999,9991.494043827706,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
Merseyside,2000,10426.175271989365,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
Merseyside,2001,11139.898638897877,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
Merseyside,2002,11862.337901916731,NA,NA,NA,28255.138172581017,16085.79314272791,NA,NA,NA,32821.521292139805
Merseyside,2003,12910.597395392178,NA,NA,NA,30752.576079547733,16975.748910963528,NA,NA,NA,34503.31916247595
Merseyside,2004,13531.380212886721,NA,NA,20.622393912998238,32161.07871720117,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
Merseyside,2005,14058.141463994569,NA,NA,21.056096370274254,32855.18289332819,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
Merseyside,2006,15176.71140817942,NA,NA,22.50609848963391,36030.7231805728,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
Merseyside,2007,15300.076869627099,NA,NA,23.2041187088747,36047.12224071063,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
Merseyside,2008,16026.824888101146,NA,NA,23.844274269472894,37591.667819721,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
Merseyside,2009,16485.61445742849,NA,NA,25.551534637628432,39225.076809742546,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
Merseyside,2010,16769.462865428493,NA,NA,26.13916476363313,40155.79798598712,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
Merseyside,2011,16740.87880984433,NA,NA,26.224047992711334,40243.054004199825,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
Merseyside,2012,16512.400554084248,25688.92558571576,38262.87471176019,25.143391885063508,39781.73588379705,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
Merseyside,2013,16991.269664470823,26571.28045619492,38724.69023874282,26.41143119060584,40949.17464116744,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
Merseyside,2014,17754.202184878282,27884.73520249221,41471.81467181467,26.153683152303966,41774.4617763597,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
Merseyside,2015,18291.835526285457,28764.370792335576,41235.33778767632,27.19885858029284,42800.626937024266,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
Merseyside,2016,18466.192788362372,29075.16238787504,41119.86001749781,27.270256492544245,43637.64660005478,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Merseyside,2017,19092.45157276833,30181.424595402535,42013.20132013201,27.40589715001022,43540.200963924945,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Merseyside,2018,19148.167111512586,30495.03927242662,41159.15748360999,28.172945338894802,44018.68336294565,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Merseyside,2019,20286.30433531227,32448.7895716946,42918.71921182266,27.75843984544214,45224.23955798046,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
Merseyside,2020,19680.048841185948,31563.11585935069,41960.838389409815,31.601723390794348,44629.30398525165,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Merseyside,2021,21637.737327093942,34972.927946688884,45735.29411764706,32.34594881706027,48473.68785646662,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
Merseyside,2022,23145.10405494432,37778.7012987013,49708.81749829118,33.075731943061776,51818.97986638393,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
North Eastern Scotland,1998,17303.73186683866,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
North Eastern Scotland,1999,17195.102631995833,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
North Eastern Scotland,2000,17642.383504405487,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
North Eastern Scotland,2001,19188.788880027343,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
North Eastern Scotland,2002,20001.82020886897,NA,NA,NA,33702.52375968502,16085.79314272791,NA,NA,NA,32821.521292139805
North Eastern Scotland,2003,20168.88747644882,NA,NA,NA,33839.88421694089,16975.748910963528,NA,NA,NA,34503.31916247595
North Eastern Scotland,2004,21265.05615692301,NA,NA,22.213886441007258,35336.48520261212,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
North Eastern Scotland,2005,22258.324743423116,NA,NA,22.333643763411935,37789.470080007304,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
North Eastern Scotland,2006,24908.49803686697,NA,NA,25.08591114732462,42178.60832003005,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
North Eastern Scotland,2007,27489.821827255615,NA,NA,27.123150271988248,45324.950918119874,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
North Eastern Scotland,2008,30226.754909406533,NA,NA,29.03762288688653,49211.65959521379,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
North Eastern Scotland,2009,29456.69899579435,NA,NA,30.244481957276232,49069.930369883186,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
North Eastern Scotland,2010,30004.66932676798,NA,NA,31.303528435764747,50533.141261880846,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
North Eastern Scotland,2011,30509.756148789147,NA,NA,31.23791562975754,50240.550065887546,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
North Eastern Scotland,2012,32120.631881282912,48424.850957012866,59540.8950617284,32.19484774959913,52525.891966768424,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
North Eastern Scotland,2013,33809.09165910404,51305.164319248826,63265.148591277495,32.95501172870315,55005.41933578741,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
North Eastern Scotland,2014,34939.21748901829,53191.290824261276,65546.18627826755,33.37867023765543,56309.96990391644,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
North Eastern Scotland,2015,33580.46759155817,51103.554868624415,62716.23672230653,32.892135172939334,55298.55264434254,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
North Eastern Scotland,2016,30778.611060301202,47016.454517230675,60843.71233427079,30.945510652787696,52769.86013060052,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
North Eastern Scotland,2017,30874.439461883405,47918.38025941158,58482.62548262549,30.09140707419479,51493.43541138315,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
North Eastern Scotland,2018,31374.35331165777,47619.49099937927,59840.09360374415,32.12690021307319,53891.437362575605,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
North Eastern Scotland,2019,31722.054380664653,48215.94787465094,58289.57239309827,32.975516023113045,54430.06052454607,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
North Eastern Scotland,2020,28746.121182426912,43797.822706065315,55176.33228840125,34.42835266897362,51118.12967399985,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
North Eastern Scotland,2021,30082.428792948667,46017.47815230961,58461.53846153846,34.416051160739215,54598.71205696871,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
North Eastern Scotland,2022,34003.77637303998,50775.36009806926,65537.97468354431,36.44997837993557,61018.77189041076,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
North Yorkshire,1998,12338.231769755332,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
North Yorkshire,1999,12546.725526511958,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
North Yorkshire,2000,12941.828909505222,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
North Yorkshire,2001,13586.909507110204,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
North Yorkshire,2002,14904.5247155337,NA,NA,NA,28751.16210169284,16085.79314272791,NA,NA,NA,32821.521292139805
North Yorkshire,2003,15834.966911813075,NA,NA,NA,30203.868584563807,16975.748910963528,NA,NA,NA,34503.31916247595
North Yorkshire,2004,16567.919207098337,NA,NA,21.979914722430347,32946.30952566238,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
North Yorkshire,2005,17072.96543061194,NA,NA,21.498901732909975,33029.1961659677,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
North Yorkshire,2006,17826.134003885214,NA,NA,22.270612944175934,34030.26770739577,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
North Yorkshire,2007,18662.846007193184,NA,NA,23.129817618404815,35817.66801818406,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
North Yorkshire,2008,18965.392168216997,NA,NA,24.134815765777685,36061.01963972859,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
North Yorkshire,2009,18629.705601208934,NA,NA,22.99314011126145,35108.802645285214,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
North Yorkshire,2010,18619.868076736122,NA,NA,23.146075146367536,35413.61793242528,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
North Yorkshire,2011,19050.324848026696,NA,NA,24.020494694489607,36600.9079891503,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
North Yorkshire,2012,19393.116844307202,31630.787977254266,39671.42129393785,23.746644625795998,36688.49524168473,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
North Yorkshire,2013,20128.669508604664,32953.85240902623,41692.38683127572,24.41463671839907,38072.377444993515,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
North Yorkshire,2014,20511.789625724985,33748.46876276031,43522.90679304898,24.429680030603162,39049.76541792462,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
North Yorkshire,2015,20736.7989262916,34169.899938738,40564.84848484848,24.556187956845914,38039.747023065276,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
North Yorkshire,2016,21288.25145734559,35118.31905344757,41076.11548556431,25.58410602089203,38974.505262633604,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
North Yorkshire,2017,22746.865276251578,37610.11419249592,46435.045317220545,27.666472211347703,41995.96980771201,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
North Yorkshire,2018,22803.185152056143,37918.459332104074,45507.745266781414,26.065271213428282,41278.50052077641,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
North Yorkshire,2019,23509.060975744505,39360.73997944502,47211.53846153846,28.6971650707692,43939.57820391323,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
North Yorkshire,2020,22196.17547363812,37241.02352455633,45389.83903420523,31.645529444980653,41621.981904689426,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
North Yorkshire,2021,25415.672327594402,43245.54126918291,51770.10923535253,33.031318346776196,47680.1295066674,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
North Yorkshire,2022,27732.557858685203,47456.08596817524,55482.0004832085,34.21204068607197,52344.13464869892,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
Northern Ireland,1998,10401.312695609467,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
Northern Ireland,1999,11009.49013880832,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
Northern Ireland,2000,11872.052783693336,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
Northern Ireland,2001,12345.174611182363,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
Northern Ireland,2002,12733.765568171242,NA,NA,NA,28316.803408077154,16085.79314272791,NA,NA,NA,32821.521292139805
Northern Ireland,2003,13810.586278332641,NA,NA,NA,30473.355550522534,16975.748910963528,NA,NA,NA,34503.31916247595
Northern Ireland,2004,14441.303071920058,NA,NA,18.28929431646373,31350.33265320856,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
Northern Ireland,2005,15192.74100801455,NA,NA,18.88311955436845,32558.676070383997,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
Northern Ireland,2006,15871.604422662214,NA,NA,19.802836132042078,34015.12767045678,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
Northern Ireland,2007,16353.679975341762,NA,NA,20.641939174010215,35361.88550899144,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
Northern Ireland,2008,16328.565518853924,NA,NA,21.057914238145727,35191.280131117834,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
Northern Ireland,2009,16076.211166582001,NA,NA,21.50873194982067,35715.08209637497,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
Northern Ireland,2010,15877.369263527427,NA,NA,21.748515893752575,35252.69598978439,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
Northern Ireland,2011,16096.406473396613,NA,NA,22.55802183679544,36729.97107282103,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
Northern Ireland,2012,16686.917647290946,26279.12998446401,38288.480885311874,23.639688824270372,39216.26714512221,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
Northern Ireland,2013,17162.414552347385,27144.460754684398,39255.744255744255,23.468094313549955,39792.45543348789,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
Northern Ireland,2014,17543.53602946203,27854.25101214575,40024.75553905186,23.688472164136122,40329.510660455606,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
Northern Ireland,2015,18094.895638302634,28816.10576923077,40793.63150218765,25.10842921618948,41382.02270740635,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
Northern Ireland,2016,19026.902931445275,30431.987657495498,42541.33716750539,25.982300591927814,43140.94775212637,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Northern Ireland,2017,19650.934471287525,31565.016275483984,44236.49459783913,26.027767082205983,44068.15741070724,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Northern Ireland,2018,20078.366756633102,32433.844309326025,44661.556603773584,26.615756540240458,44741.542663535285,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Northern Ireland,2019,21168.60563418117,34420.17814319972,46146.51509932254,27.36943108113155,46418.502258612585,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
Northern Ireland,2020,20244.427454968976,32986.11111111111,45543.32386363636,29.533408348113777,44577.78838555992,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Northern Ireland,2021,22242.36098130596,36390.34447212439,49919.86801791185,31.95321184465028,50858.5883446167,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
Northern Ireland,2022,24020.919707119912,39248.26819464637,52186.71821696611,32.74188689816898,53635.81221563717,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
"Northumberland, and Tyne and Wear",1998,10390.099996385929,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
"Northumberland, and Tyne and Wear",1999,10373.803331107083,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
"Northumberland, and Tyne and Wear",2000,10729.556874958376,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
"Northumberland, and Tyne and Wear",2001,11449.032010954117,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
"Northumberland, and Tyne and Wear",2002,12434.724327889064,NA,NA,NA,28155.640785507807,16085.79314272791,NA,NA,NA,32821.521292139805
"Northumberland, and Tyne and Wear",2003,13065.111811965678,NA,NA,NA,29250.988415227534,16975.748910963528,NA,NA,NA,34503.31916247595
"Northumberland, and Tyne and Wear",2004,14394.284212808543,NA,NA,20.009924763002253,31492.426895946195,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
"Northumberland, and Tyne and Wear",2005,15270.166411077551,NA,NA,20.567603653457812,32366.78817433339,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
"Northumberland, and Tyne and Wear",2006,16041.548928011902,NA,NA,21.161713283110036,33925.02424404716,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
"Northumberland, and Tyne and Wear",2007,16228.41137835608,NA,NA,21.647484123859368,34579.159519334644,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
"Northumberland, and Tyne and Wear",2008,16460.454345545713,NA,NA,21.87222691746447,34696.96037826137,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
"Northumberland, and Tyne and Wear",2009,16307.969402332083,NA,NA,22.165995573306,34471.482273737776,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
"Northumberland, and Tyne and Wear",2010,16701.67228664057,NA,NA,23.338441563811937,35880.91198013581,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
"Northumberland, and Tyne and Wear",2011,17168.87763399391,NA,NA,24.28794279114756,37359.310874137715,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
"Northumberland, and Tyne and Wear",2012,17645.209324964882,NA,NA,25.031986480212726,38678.99945880855,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
"Northumberland, and Tyne and Wear",2013,17842.164924212913,NA,NA,25.26818570808355,39262.56803761299,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
"Northumberland, and Tyne and Wear",2014,18345.568842754466,NA,NA,25.551167842706324,40308.58571031125,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
"Northumberland, and Tyne and Wear",2015,19006.931396321215,NA,NA,26.196805713073,40890.648640917745,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
"Northumberland, and Tyne and Wear",2016,19293.753432726244,NA,NA,26.72077861136117,42083.56737617801,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
"Northumberland, and Tyne and Wear",2017,20051.75635771252,NA,NA,27.549437675559457,43107.748399824435,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
"Northumberland, and Tyne and Wear",2018,19915.175333031315,NA,NA,26.898678539679434,42235.589179248534,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
"Northumberland, and Tyne and Wear",2019,20978.352435212488,NA,NA,29.217108953927966,45420.183948595186,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
"Northumberland, and Tyne and Wear",2020,19045.211338331803,NA,NA,30.182196541212697,41691.55797881535,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
"Northumberland, and Tyne and Wear",2021,20952.129647346344,NA,NA,30.165843877329408,45308.42953084295,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
"Northumberland, and Tyne and Wear",2022,23015.270533783216,NA,NA,33.3912291437318,51014.26839334686,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
Outer London - East and North East,1998,10836.209767520064,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
Outer London - East and North East,1999,11211.789575842675,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
Outer London - East and North East,2000,11489.193228274004,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
Outer London - East and North East,2001,11695.01493211342,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
Outer London - East and North East,2002,11997.692313531596,NA,NA,NA,34880,16085.79314272791,NA,NA,NA,32821.521292139805
Outer London - East and North East,2003,12457.689352536185,NA,NA,NA,35993.43293025489,16975.748910963528,NA,NA,NA,34503.31916247595
Outer London - East and North East,2004,12883.905084303837,NA,NA,24.71835457546988,37668.9108707683,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
Outer London - East and North East,2005,13424.382750572322,NA,NA,25.645845440705745,39195.94160615726,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
Outer London - East and North East,2006,14210.744754438552,NA,NA,27.83968630831218,43599.23863565622,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
Outer London - East and North East,2007,14611.9586387104,NA,NA,29.105325230653296,45696.01555350504,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
Outer London - East and North East,2008,14520.439378911196,NA,NA,29.64129489101077,44461.296688838534,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
Outer London - East and North East,2009,13761.75053738958,NA,NA,28.678106087748397,44594.16288250462,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
Outer London - East and North East,2010,14178.725689189198,NA,NA,31.007367350482475,46144.903622590566,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
Outer London - East and North East,2011,14110.847516096104,NA,NA,30.63112847527597,47888.10243969845,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
Outer London - East and North East,2012,14619.746054905057,22587.677725118483,32790.84313234926,31.274286697386167,47820.93919718909,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
Outer London - East and North East,2013,15082.599639733164,23432.42781479583,33524.81055976534,31.9149270863408,48713.003512735,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
Outer London - East and North East,2014,15237.945801760075,23730.19885406134,33097.89634504642,29.90761781847084,48004.59540493597,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
Outer London - East and North East,2015,15218.530887029177,23668.266843237874,32133.94763456568,30.598837744943985,47937.719186487055,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
Outer London - East and North East,2016,15468.828245981587,24074.25580634609,31904.19421263683,31.14486162618768,49161.24614857925,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Outer London - East and North East,2017,15742.116020642832,24514.634146341465,32796.388949314765,32.1713158878856,49131.125504093856,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Outer London - East and North East,2018,15949.263417617849,24577.84168064542,32670.418347844552,32.26159562628849,49328.267282288056,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Outer London - East and North East,2019,16630.835293893604,25620.044402156676,34167.28349370837,33.00102847349817,51079.866830651714,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
